252,224,-7940,7168,0,28,7392,7168,7168
252,224,-7940,7168,0,28,7392,7168,7168
-7968,224,-7940,7168,0,28,7392,7168,7168
7392,-8164,0,7392,-8164,-8192,7196,-8192,252
-8164,0,7392,-8164,-8192,7196,-8192,252,-7968
0,7392,-8164,-8192,7196,-8192,252,-7968,7392
7392,-8164,-8192,7196,-8192,252,-7968,7392,-8164
-8164,-8192,7196,-8192,252,-7968,7392,-8164,0
-8192,7196,-8192,252,-7968,7392,-8164,0,7392
7196,-8192,252,-7968,7392,-8164,0,7392,-8164
-8192,252,-7968,7392,-8164,0,7392,-8164,-8192
252,-7968,7392,-8164,0,7392,-8164,-8192,7196
-7968,7392,-8164,0,7392,-8164,-8192,7196,-8192
7392,-8164,0,7392,-8164,-8192,7196,-8192,252
-8164,0,7392,-8164,-8192,7196,-8192,252,-7968
0,7392,-8164,-8192,7196,-8192,252,-7968,7392
7392,-8164,-8192,7196,-8192,252,-7968,7392,-8164
-8164,-8192,7196,-8192,252,-7968,7392,-8164,0
-8192,7196,-8192,252,-7968,7392,-8164,0,7392
7196,-8192,252,-7968,7392,-8164,0,7392,-8164
-8192,252,-7968,7392,-8164,0,7392,-8164,-8192
252,-7968,7392,-8164,0,7392,-8164,-8192,7196
-7968,7392,-8164,0,7392,-8164,-8192,7196,-8192
7392,-8164,0,7392,-8164,-8192,7196,-8192,252
-8164,0,7392,-8164,-8192,7196,-8192,252,-7968
7392,7168,252,-8164,7392,-800,-8192,252,7392
28,-996,7168,-7968,-8164,252,-800,-8192,7420
7168,252,-8164,7392,-800,-8192,252,-800,-8164
-996,7168,-7968,-8164,252,-800,-8192,7420,7392
252,-8164,7392,-800,-8192,252,-800,-8164,28
7168,-7968,-8164,252,-800,-8192,7420,7392,7168
-8164,7392,-800,-8192,252,-800,-8164,28,-996
-7968,-8164,252,-800,-8192,7420,7392,7168,252
7392,-800,-8192,252,-800,-8164,28,-996,7168
-8164,252,-800,-8192,7420,7392,7168,252,-8164
-800,-8192,252,-800,-8164,28,-996,7168,-7968
252,-800,-8192,7420,7392,7168,252,-8164,7392
-8192,252,-800,-8164,28,-996,7168,-7968,-8164
-800,-8192,7420,7392,7168,252,-8164,7392,-800
252,-800,-8164,28,-996,7168,-7968,-8164,252
-8192,7420,7392,7168,252,-8164,7392,-800,-8192
-800,-8164,28,-996,7168,-7968,-8164,252,-800
7420,7392,7168,252,-8164,7392,-800,-8192,252
-8164,28,-996,7168,-7968,-8164,252,-800,-8192
7392,7168,252,-8164,7392,-800,-8192,252,-800
-1024,-8192,7168,-8192,7196,224,-8192,-7968,7420
252,224,28,7392,-8164,0,-7968,7392,-8164
-8192,7168,-8192,7196,224,-8192,-7968,7196,224
224,28,7392,-8164,0,-7968,7392,-8164,-1024
7168,-8192,7196,224,-8192,-7968,7196,224,252
28,7392,-8164,0,-7968,7392,-8164,-1024,-8192
-8192,7196,224,-8192,-7968,7196,224,252,224
7392,-8164,0,-7968,7392,-8164,-1024,-8192,7168
7196,224,-8192,-7968,7196,224,252,224,28
-8164,0,-7968,7392,-8164,-1024,-8192,7168,-8192
224,-8192,-7968,7196,224,252,224,28,7392
0,-7968,7392,-8164,-1024,-8192,7168,-8192,7196
-8192,-7968,7196,224,252,224,28,7392,-8164
-7968,7392,-8164,-1024,-8192,7168,-8192,7196,224
-7968,7196,224,252,224,28,7392,-8164,0
7392,-8164,-1024,-8192,7168,-8192,7196,224,-8192
7196,224,252,224,28,7392,-8164,0,-7968
-8164,-1024,-8192,7168,-8192,7196,224,-8192,-7968
224,252,224,28,7392,-8164,0,-7968,7392
-1024,-8192,7168,-8192,7196,224,-8192,-7968,7196
7420,-8164,7420,7168,7392,224,252,7392,-8164
-8164,7420,7168,7392,224,252,-800,-996,7168
7420,7168,7392,224,252,-800,-996,7168,7420
7168,7392,224,252,-800,-996,7168,7420,-8164
7392,224,252,-800,-996,7168,7420,-8164,7420
224,252,-800,-996,7168,7420,-8164,7420,7168
252,-800,-996,7168,7420,-8164,7420,7168,7392
-800,-996,7168,7420,-8164,7420,7168,7392,224
-996,7168,7420,-8164,7420,7168,7392,224,252
7168,7420,-8164,7420,7168,7392,224,252,-800
7420,-8164,7420,7168,7392,224,252,-800,-996
-8164,7420,7168,7392,224,252,-800,-996,7168
7420,7168,7392,224,252,-800,-996,7168,7420
7168,7392,224,252,-800,-996,7168,7420,-8164
7392,224,252,-800,-996,7168,7420,-8164,7420
224,252,-800,-996,7168,7420,-8164,7420,7168
252,-800,-996,7168,7420,-8164,7420,7168,7392
-800,-996,7168,7420,-8164,7420,7168,7392,224
-996,7168,7420,-8164,7420,7168,7392,224,252
7168,7420,-8164,7420,7168,7392,224,252,-800
7420,-8164,7420,7168,7392,224,252,-800,-996
-8164,7420,7168,7392,224,252,-800,-996,7168
-8192,7196,7168,7392,-7968,-800,-996,7168,7420
0,7392,28,-8164,-8164,-7968,0,-8164,0
0,-8192,7196,7168,7392,-7968,224,7168,224
224,0,7392,28,-8164,-8164,-7968,0,-8164
-8164,0,-8192,7196,7168,7392,-7968,224,7168
7168,224,0,7392,28,-8164,-8164,-7968,0
0,-8164,0,-8192,7196,7168,7392,-7968,224
224,7168,224,0,7392,28,-8164,-8164,-7968
-7968,0,-8164,0,-8192,7196,7168,7392,-7968
-7968,224,7168,224,0,7392,28,-8164,-8164
-8164,-7968,0,-8164,0,-8192,7196,7168,7392
7392,-7968,224,7168,224,0,7392,28,-8164
-8164,-8164,-7968,0,-8164,0,-8192,7196,7168
7168,7392,-7968,224,7168,224,0,7392,28
28,-8164,-8164,-7968,0,-8164,0,-8192,7196
7196,7168,7392,-7968,224,7168,224,0,7392
7392,28,-8164,-8164,-7968,0,-8164,0,-8192
-8192,7196,7168,7392,-7968,224,7168,224,0
7196,7196,7168,224,-996,-7968,0,-8164,0
7196,28,-8164,7168,-7940,7392,-7940,7392,-800
7196,7168,224,-996,-7968,-996,-7968,-8164,7420
28,-8164,7168,-7940,7392,-7940,7392,-800,7196
7168,224,-996,-7968,-996,-7968,-8164,7420,7196
-8164,7168,-7940,7392,-7940,7392,-800,7196,7196
224,-996,-7968,-996,-7968,-8164,7420,7196,28
7168,-7940,7392,-7940,7392,-800,7196,7196,7168
-996,-7968,-996,-7968,-8164,7420,7196,28,-8164
-7940,7392,-7940,7392,-800,7196,7196,7168,224
-7968,-996,-7968,-8164,7420,7196,28,-8164,7168
7392,-7940,7392,-800,7196,7196,7168,224,-996
-996,-7968,-8164,7420,7196,28,-8164,7168,-7940
-7940,7392,-800,7196,7196,7168,224,-996,-7968
-7968,-8164,7420,7196,28,-8164,7168,-7940,7392
7392,-800,7196,7196,7168,224,-996,-7968,-996
-8164,7420,7196,28,-8164,7168,-7940,7392,-7940
-800,7196,7196,7168,224,-996,-7968,-996,-7968
7420,7196,28,-8164,7168,-7940,7392,-7940,7392
7196,7196,7168,224,-996,-7968,-996,-7968,-8164
-996,7392,-996,-996,-8164,7392,-7940,7392,-800
7392,-996,-996,-8164,-800,-8164,224,252,-7940
-996,-996,-8164,-800,-8164,224,252,-7940,-996
-996,-8164,-800,-8164,224,252,-7940,-996,7392
-8164,-800,-8164,224,252,-7940,-996,7392,-996
-800,-8164,224,252,-7940,-996,7392,-996,-996
-8164,224,252,-7940,-996,7392,-996,-996,-8164
224,252,-7940,-996,7392,-996,-996,-8164,-800
252,-7940,-996,7392,-996,-996,-8164,-800,-8164
-7940,-996,7392,-996,-996,-8164,-800,-8164,224
-996,7392,-996,-996,-8164,-800,-8164,224,252
7392,-996,-996,-8164,-800,-8164,224,252,-7940
-996,-996,-8164,-800,-8164,224,252,-7940,-996
-996,-8164,-800,-8164,224,252,-7940,-996,7392
-8164,-800,-8164,224,252,-7940,-996,7392,-996
-800,-8164,224,252,-7940,-996,7392,-996,-996
-8164,224,252,-7940,-996,7392,-996,-996,-8164
224,252,-7940,-996,7392,-996,-996,-8164,-800
252,-7940,-996,7392,-996,-996,-8164,-800,-8164
-7940,-996,7392,-996,-996,-8164,-800,-8164,224
-996,7392,-996,-996,-8164,-800,-8164,224,252
7392,-996,-996,-8164,-800,-8164,224,252,-7940
-996,-996,-8164,-800,-8164,224,252,-7940,-996
-996,-8164,-800,-8164,224,252,-7940,-996,7392
-8164,-800,-8164,224,252,-7940,-996,7392,-996
-800,-8164,224,252,-7940,-996,7392,-996,-996
7392,7196,0,252,7168,7392,7392,7168,-7968
7196,28,-1024,0,-8164,-8164,28,-8164,-7968
7196,0,252,7168,7392,7392,7168,-7968,-7968
28,-1024,0,-8164,-8164,28,-8164,-7968,7392
0,252,7168,7392,7392,7168,-7968,-7968,7196
-1024,0,-8164,-8164,28,-8164,-7968,7392,7196
252,7168,7392,7392,7168,-7968,-7968,7196,28
0,-8164,-8164,28,-8164,-7968,7392,7196,0
7168,7392,7392,7168,-7968,-7968,7196,28,-1024
-8164,-8164,28,-8164,-7968,7392,7196,0,252
7392,7392,7168,-7968,-7968,7196,28,-1024,0
-8164,28,-8164,-7968,7392,7196,0,252,7168
7392,7168,-7968,-7968,7196,28,-1024,0,-8164
28,-8164,-7968,7392,7196,0,252,7168,7392
7168,-7968,-7968,7196,28,-1024,0,-8164,-8164
-8164,-7968,7392,7196,0,252,7168,7392,7392
-7968,-7968,7196,28,-1024,0,-8164,-8164,28
-7968,7392,7196,0,252,7168,7392,7392,7168
-7968,7196,28,-1024,0,-8164,-8164,28,-8164
7392,7196,0,252,7168,7392,7392,7168,-7968
-7940,-1024,0,7392,-8164,-8164,-800,224,-7968
224,252,-8192,7196,7392,-7968,-7940,-8192,224
-1024,0,7392,-8164,-8164,-800,224,-7968,-1024
252,-8192,7196,7392,-7968,-7940,-8192,224,-7940
0,7392,-8164,-8164,-800,224,-7968,-1024,224
-8192,7196,7392,-7968,-7940,-8192,224,-7940,-1024
7392,-8164,-8164,-800,224,-7968,-1024,224,252
7196,7392,-7968,-7940,-8192,224,-7940,-1024,0
-8164,-8164,-800,224,-7968,-1024,224,252,-8192
7392,-7968,-7940,-8192,224,-7940,-1024,0,7392
-8164,-800,224,-7968,-1024,224,252,-8192,7196
-7968,-7940,-8192,224,-7940,-1024,0,7392,-8164
-800,224,-7968,-1024,224,252,-8192,7196,7392
-7940,-8192,224,-7940,-1024,0,7392,-8164,-8164
224,-7968,-1024,224,252,-8192,7196,7392,-7968
-8192,224,-7940,-1024,0,7392,-8164,-8164,-800
-7968,-1024,224,252,-8192,7196,7392,-7968,-7940
224,-7940,-1024,0,7392,-8164,-8164,-800,224
-1024,224,252,-8192,7196,7392,-7968,-7940,-8192
-7940,-1024,0,7392,-8164,-8164,-800,224,-7968
224,252,-8192,7196,7392,-7968,-7940,-8192,224
-8164,-8164,-772,-7968,-996,7392,252,-7968,-1024
-8164,-772,-7968,-996,7392,252,-7968,-996,252
-772,-7968,-996,7392,252,-7968,-996,252,-8164
-7968,-996,7392,252,-7968,-996,252,-8164,-8164
-996,7392,252,-7968,-996,252,-8164,-8164,-772
7392,252,-7968,-996,252,-8164,-8164,-772,-7968
252,-7968,-996,252,-8164,-8164,-772,-7968,-996
-7968,-996,252,-8164,-8164,-772,-7968,-996,7392
-996,252,-8164,-8164,-772,-7968,-996,7392,252
252,-8164,-8164,-772,-7968,-996,7392,252,-7968
-8164,-8164,-772,-7968,-996,7392,252,-7968,-996
-8164,-772,-7968,-996,7392,252,-7968,-996,252
-772,-7968,-996,7392,252,-7968,-996,252,-8164
-7968,-996,7392,252,-7968,-996,252,-8164,-8164
-996,7392,252,-7968,-996,252,-8164,-8164,-772
7392,252,-7968,-996,252,-8164,-8164,-772,-7968
252,-7968,-996,252,-8164,-8164,-772,-7968,-996
-7968,-996,252,-8164,-8164,-772,-7968,-996,7392
-996,252,-8164,-8164,-772,-7968,-996,7392,252
252,-8164,-8164,-772,-7968,-996,7392,252,-7968
-8164,-8164,-772,-7968,-996,7392,252,-7968,-996
-800,-772,7168,7168,-772,7420,-7968,-996,252
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-800,-772,7168,7168,-772,7420,-7968,7196,224
-8192,0,-8164,7168,252,7168,-8192,7196,224
28,224,7168,224,-996,0,28,252,7196
7196,-8192,0,-8164,7168,252,7168,-1024,7168
7168,28,224,7168,224,-996,0,28,252
252,7196,-8192,0,-8164,7168,252,7168,-1024
-1024,7168,28,224,7168,224,-996,0,28
28,252,7196,-8192,0,-8164,7168,252,7168
7168,-1024,7168,28,224,7168,224,-996,0
0,28,252,7196,-8192,0,-8164,7168,252
252,7168,-1024,7168,28,224,7168,224,-996
-996,0,28,252,7196,-8192,0,-8164,7168
7168,252,7168,-1024,7168,28,224,7168,224
224,-996,0,28,252,7196,-8192,0,-8164
-8164,7168,252,7168,-1024,7168,28,224,7168
7168,224,-996,0,28,252,7196,-8192,0
0,-8164,7168,252,7168,-1024,7168,28,224
224,7168,224,-996,0,28,252,7196,-8192
-8192,0,-8164,7168,252,7168,-1024,7168,28
28,224,7168,224,-996,0,28,252,7196
7420,224,-7940,7392,224,7168,7420,-800,7168
224,-7940,7392,224,7168,7420,-800,7392,28
-7940,7392,224,7168,7420,-800,7392,28,7420
7392,224,7168,7420,-800,7392,28,7420,224
224,7168,7420,-800,7392,28,7420,224,-7940
7168,7420,-800,7392,28,7420,224,-7940,7392
7420,-800,7392,28,7420,224,-7940,7392,224
-800,7392,28,7420,224,-7940,7392,224,7168
7392,28,7420,224,-7940,7392,224,7168,7420
28,7420,224,-7940,7392,224,7168,7420,-800
7420,224,-7940,7392,224,7168,7420,-800,7392
224,-7940,7392,224,7168,7420,-800,7392,28
-7940,7392,224,7168,7420,-800,7392,28,7420
7392,224,7168,7420,-800,7392,28,7420,224
224,7168,7420,-800,7392,28,7420,224,-7940
7168,7420,-800,7392,28,7420,224,-7940,7392
7420,-800,7392,28,7420,224,-7940,7392,224
-800,7392,28,7420,224,-7940,7392,224,7168
7392,28,7420,224,-7940,7392,224,7168,7420
28,7420,224,-7940,7392,224,7168,7420,-800
7420,224,-7940,7392,224,7168,7420,-800,7392
-8164,7392,-8192,7196,-996,-996,-800,7392,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
-8164,7392,-8192,7196,-996,-996,-7968,-7940,28
224,-800,-8164,-8164,-996,-8164,-8192,-7940,28
-8192,7420,7392,7392,7420,224,224,-8164,224
-800,-8164,-8164,-996,-8164,-8192,7168,-7968,-8192
7420,7392,7392,7420,224,224,-8164,224,224
-8164,-8164,-996,-8164,-8192,7168,-7968,-8192,-8192
7392,7392,7420,224,224,-8164,224,224,-800
-8164,-996,-8164,-8192,7168,-7968,-8192,-8192,7420
7392,7420,224,224,-8164,224,224,-800,-8164
-996,-8164,-8192,7168,-7968,-8192,-8192,7420,7392
7420,224,224,-8164,224,224,-800,-8164,-8164
-8164,-8192,7168,-7968,-8192,-8192,7420,7392,7392
224,224,-8164,224,224,-800,-8164,-8164,-996
-8192,7168,-7968,-8192,-8192,7420,7392,7392,7420
224,-8164,224,224,-800,-8164,-8164,-996,-8164
7168,-7968,-8192,-8192,7420,7392,7392,7420,224
-8164,224,224,-800,-8164,-8164,-996,-8164,-8192
-7968,-8192,-8192,7420,7392,7392,7420,224,224
224,224,-800,-8164,-8164,-996,-8164,-8192,7168
-8192,-8192,7420,7392,7392,7420,224,224,-8164
224,-800,-8164,-8164,-996,-8164,-8192,7168,-7968
28,-772,7196,-772,-996,7420,224,-8164,224
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
28,-772,7196,-772,-996,7420,224,7168,-772
-8164,7392,7196,7420,-7968,28,224,7168,-772
7392,7196,7420,-7968,28,-7968,7392,28,7196
7196,7420,-7968,28,-7968,7392,28,7196,-8164
7420,-7968,28,-7968,7392,28,7196,-8164,7392
-7968,28,-7968,7392,28,7196,-8164,7392,7196
28,-7968,7392,28,7196,-8164,7392,7196,7420
-7968,7392,28,7196,-8164,7392,7196,7420,-7968
7392,28,7196,-8164,7392,7196,7420,-7968,28
28,7196,-8164,7392,7196,7420,-7968,28,-7968
7196,-8164,7392,7196,7420,-7968,28,-7968,7392
-8164,7392,7196,7420,-7968,28,-7968,7392,28
7392,7196,7420,-7968,28,-7968,7392,28,7196
7196,7420,-7968,28,-7968,7392,28,7196,-8164
7420,-7968,28,-7968,7392,28,7196,-8164,7392
-7968,28,-7968,7392,28,7196,-8164,7392,7196
28,-7968,7392,28,7196,-8164,7392,7196,7420
-7968,7392,28,7196,-8164,7392,7196,7420,-7968
7392,28,7196,-8164,7392,7196,7420,-7968,28
28,7196,-8164,7392,7196,7420,-7968,28,-7968
7196,-8164,7392,7196,7420,-7968,28,-7968,7392
-8164,7392,7196,7420,-7968,28,-7968,7392,28
7196,7196,-1024,-7968,-772,-7968,7392,28,7196
7196,-1024,-7968,-772,224,-8192,0,-772,28
-1024,-7968,-772,224,-8192,0,-772,28,7196
-7968,-772,224,-8192,0,-772,28,7196,7196
-772,224,-8192,0,-772,28,7196,7196,-1024
224,-8192,0,-772,28,7196,7196,-1024,-7968
-8192,0,-772,28,7196,7196,-1024,-7968,-772
0,-772,28,7196,7196,-1024,-7968,-772,224
-772,28,7196,7196,-1024,-7968,-772,224,-8192
28,7196,7196,-1024,-7968,-772,224,-8192,0
7196,7196,-1024,-7968,-772,224,-8192,0,-772
7196,-1024,-7968,-772,224,-8192,0,-772,28
-1024,-7968,-772,224,-8192,0,-772,28,7196
-7968,-772,224,-8192,0,-772,28,7196,7196
-772,224,-8192,0,-772,28,7196,7196,-1024
224,-8192,0,-772,28,7196,7196,-1024,-7968
-8192,0,-772,28,7196,7196,-1024,-7968,-772
0,-772,28,7196,7196,-1024,-7968,-772,224
-772,28,7196,7196,-1024,-7968,-772,224,-8192
28,7196,7196,-1024,-7968,-772,224,-8192,0
7196,7196,-1024,-7968,-772,224,-8192,0,-772
7196,7168,-772,-1024,224,-8192,0,-772,28
28,-996,252,-7940,7168,-7968,-996,7420,-8164
7168,-772,-1024,224,-8164,7392,-772,7196,7392
-996,252,-7940,7168,-7968,-996,7420,-8164,7196
-772,-1024,224,-8164,7392,-772,7196,7392,28
252,-7940,7168,-7968,-996,7420,-8164,7196,7168
-1024,224,-8164,7392,-772,7196,7392,28,-996
-7940,7168,-7968,-996,7420,-8164,7196,7168,-772
224,-8164,7392,-772,7196,7392,28,-996,252
7168,-7968,-996,7420,-8164,7196,7168,-772,-1024
-8164,7392,-772,7196,7392,28,-996,252,-7940
-7968,-996,7420,-8164,7196,7168,-772,-1024,224
7392,-772,7196,7392,28,-996,252,-7940,7168
-996,7420,-8164,7196,7168,-772,-1024,224,-8164
-772,7196,7392,28,-996,252,-7940,7168,-7968
7420,-8164,7196,7168,-772,-1024,224,-8164,7392
7196,7392,28,-996,252,-7940,7168,-7968,-996
-8164,7196,7168,-772,-1024,224,-8164,7392,-772
7392,28,-996,252,-7940,7168,-7968,-996,7420
7196,7168,-772,-1024,224,-8164,7392,-772,7196
28,-996,252,-7940,7168,-7968,-996,7420,-8164
224,224,-800,224,-8164,7392,-772,7196,7392
224,-800,224,-8192,0,252,7420,-800,7196
-800,224,-8192,0,252,7420,-800,7196,224
224,-8192,0,252,7420,-800,7196,224,224
-8192,0,252,7420,-800,7196,224,224,-800
0,252,7420,-800,7196,224,224,-800,224
252,7420,-800,7196,224,224,-800,224,-8192
7420,-800,7196,224,224,-800,224,-8192,0
-800,7196,224,224,-800,224,-8192,0,252
7196,224,224,-800,224,-8192,0,252,7420
