,0,1,2
111,-8.810670852661133,53.92530822753906,10.611108779907227
112,-4.854859352111816,50.657108306884766,16.873403549194336
113,-2.517334461212158,51.56494140625,17.395261764526367
114,-2.517334461212158,51.56494140625,17.395261764526367
115,-1.078857660293579,47.57047653198242,21.222217559814453
116,-1.078857660293579,47.57047653198242,21.222217559814453
117,-4.495240211486816,47.02577590942383,22.091981887817383
118,-1.9779056310653687,43.031307220458984,28.006370544433594
119,0.0,40.67094039916992,29.919849395751953
120,0.0,40.67094039916992,29.919849395751953
121,2.876953601837158,37.402740478515625,31.659374237060547
122,2.876953601837158,34.13454055786133,37.921669006347656
123,2.876953601837158,34.13454055786133,37.921669006347656
124,-1.078857660293579,33.40827178955078,41.05281448364258
125,-3.056763172149658,29.59537124633789,47.14115524291992
126,-3.056763172149658,29.59537124633789,47.14115524291992
127,-2.697144031524658,32.137306213378906,44.7058219909668
128,-2.517334461212158,35.9502067565918,41.748626708984375
129,-2.517334461212158,35.9502067565918,41.748626708984375
130,-4.315430641174316,36.31333923339844,41.05281448364258
131,-5.034668922424316,30.8663387298584,44.53186798095703
132,-5.034668922424316,30.8663387298584,44.53186798095703
133,-5.034668922424316,29.776939392089844,48.010921478271484
134,-5.214478492736816,29.23223876953125,46.793251037597656
135,-4.135620594024658,30.321638107299805,46.44534683227539
136,-4.135620594024658,30.321638107299805,46.44534683227539
137,-2.876953601837158,37.402740478515625,37.921669006347656
138,-0.5394288301467896,43.75757598876953,25.571033477783203
139,-0.5394288301467896,43.75757598876953,25.571033477783203
140,1.618286371231079,49.20457458496094,18.265024185180664
141,2.337524890899658,49.567710876464844,12.002730369567871
142,5.753907203674316,52.29121017456055,3.1311469078063965
143,5.753907203674316,52.29121017456055,3.1311469078063965
144,8.990480422973633,52.65434265136719,-10.089251518249512
145,9.529909133911133,49.567710876464844,-15.13387680053711
146,9.529909133911133,49.567710876464844,-15.13387680053711
147,11.328004837036133,43.75757598876953,-7.132057189941406
148,9.529909133911133,40.489376068115234,-3.6530048847198486
149,9.529909133911133,40.489376068115234,-3.6530048847198486
150,10.608766555786133,38.31057357788086,2.9571943283081055
151,10.788576126098633,41.39720916748047,6.262293815612793
152,10.788576126098633,41.39720916748047,6.262293815612793
153,7.012574195861816,39.036842346191406,15.829687118530273
154,2.517334461212158,43.93914031982422,22.265933990478516
155,-4.495240211486816,45.21010971069336,31.13751792907715
156,-4.495240211486816,45.21010971069336,31.13751792907715
157,-12.047243118286133,45.5732421875,27.658464431762695
158,-16.182863235473633,49.38614273071289,22.613840103149414
159,-16.182863235473633,49.38614273071289,22.613840103149414
160,-17.441532135009766,48.8414421081543,18.61292839050293
161,-16.542482376098633,55.1962776184082,12.872492790222168
162,-16.542482376098633,55.1962776184082,12.872492790222168
163,-16.902101516723633,55.559410095214844,8.697630882263184
164,-16.542482376098633,57.01194381713867,6.610198974609375
165,-16.542482376098633,57.01194381713867,6.610198974609375
166,-19.599246978759766,55.37784194946289,4.696720600128174
167,-21.037723541259766,57.193511962890625,3.6530048847198486
168,-19.599246978759766,55.01470947265625,6.088341236114502
169,-19.599246978759766,55.01470947265625,6.088341236114502
170,-19.599246978759766,55.01470947265625,6.088341236114502
171,-15.82324504852295,58.10134506225586,9.393441200256348
172,-15.82324504852295,58.10134506225586,9.393441200256348
173,-14.74438762664795,60.28014373779297,1.7395260334014893
174,-12.227052688598633,63.91147994995117,-9.393441200256348
175,-12.227052688598633,63.91147994995117,-9.393441200256348
176,-10.069337844848633,67.90594482421875,-16.351545333862305
177,-8.810670852661133,68.08750915527344,-28.35427474975586
178,-6.832764625549316,73.71607971191406,-38.61747741699219
179,-6.832764625549316,73.71607971191406,-38.61747741699219
180,-4.315430641174316,72.62667846679688,-43.48815155029297
181,-4.315430641174316,72.62667846679688,-43.48815155029297
182,-4.495240211486816,71.7188491821289,-45.749534606933594
183,-4.675049781799316,72.62667846679688,-48.35882568359375
184,-4.135620594024658,73.53451538085938,-54.09926223754883
185,-4.135620594024658,73.53451538085938,-54.09926223754883
186,-1.078857660293579,72.98981475830078,-52.533687591552734
187,-1.078857660293579,71.53727722167969,-57.05645751953125
188,-1.078857660293579,71.53727722167969,-57.05645751953125
189,-2.876953601837158,69.35848236083984,-67.49361419677734
190,-5.214478492736816,68.45064544677734,-73.58195495605469
191,-7.731812953948975,63.72991180419922,-76.36519622802734
192,-7.731812953948975,63.72991180419922,-76.36519622802734
193,-7.731812953948975,63.72991180419922,-76.36519622802734
194,-7.731812953948975,63.72991180419922,-76.36519622802734
195,-7.731812953948975,63.72991180419922,-76.36519622802734
196,-7.731812953948975,63.72991180419922,-76.36519622802734
197,-7.731812953948975,63.72991180419922,-76.36519622802734
198,-7.731812953948975,63.72991180419922,-76.36519622802734
199,-7.731812953948975,63.72991180419922,-76.36519622802734
200,-7.731812953948975,63.72991180419922,-76.36519622802734
201,-7.731812953948975,63.72991180419922,-76.36519622802734
202,-7.731812953948975,63.72991180419922,-76.36519622802734
203,-7.731812953948975,63.72991180419922,-76.36519622802734
204,-7.731812953948975,63.72991180419922,-76.36519622802734
205,-7.731812953948975,63.72991180419922,-76.36519622802734
206,-7.731812953948975,63.72991180419922,-76.36519622802734
207,-7.731812953948975,63.72991180419922,-76.36519622802734
208,-7.731812953948975,63.72991180419922,-76.36519622802734
209,-7.731812953948975,63.72991180419922,-76.36519622802734
210,-7.731812953948975,63.72991180419922,-76.36519622802734
211,-7.731812953948975,63.72991180419922,-76.36519622802734
212,-7.731812953948975,63.72991180419922,-76.36519622802734
213,-7.731812953948975,63.72991180419922,-76.36519622802734
214,-7.731812953948975,63.72991180419922,-76.36519622802734
215,-7.731812953948975,63.72991180419922,-76.36519622802734
216,-7.731812953948975,63.72991180419922,-76.36519622802734
217,-7.731812953948975,63.72991180419922,-76.36519622802734
218,-7.731812953948975,63.72991180419922,-76.36519622802734
219,-7.731812953948975,63.72991180419922,-76.36519622802734
220,-7.731812953948975,63.72991180419922,-76.36519622802734
221,-7.731812953948975,63.72991180419922,-76.36519622802734
222,-7.731812953948975,63.72991180419922,-76.36519622802734
223,-7.731812953948975,63.72991180419922,-76.36519622802734
224,-7.731812953948975,63.72991180419922,-76.36519622802734
225,-7.731812953948975,63.72991180419922,-76.36519622802734
226,-7.731812953948975,63.72991180419922,-76.36519622802734
227,-7.731812953948975,63.72991180419922,-76.36519622802734
228,-7.731812953948975,63.72991180419922,-76.36519622802734
229,-7.731812953948975,63.72991180419922,-76.36519622802734
230,-7.731812953948975,63.72991180419922,-76.36519622802734
231,-7.731812953948975,63.72991180419922,-76.36519622802734
232,-7.731812953948975,63.72991180419922,-76.36519622802734
